,NVDA,AMD,QCOM,NBIS,ORCL,AVGO,TSM,CRWD,SMCI,TSLA,JOBY,RKLB,ASTS,BA,LUNR,LMT,SERV,ISRG,IREN,CORZ,IBIT,COIN,CLSK,HUT,MSTR,IONQ,RGTI,IBM,GOOG,HON,INTC,MSFT,AMZN,NTLA,CRSP,VRTX,SRPT,DNA,RXRX,JAZZ,SOFI,XYZ,PYPL,HOOD,BULL,BLK
,NVDA,AMD,QCOM,NBIS,ORCL,AVGO,TSM,CRWD,SMCI,TSLA,JOBY,RKLB,ASTS,BA,LUNR,LMT,SERV,ISRG,IREN,CORZ,IBIT,COIN,CLSK,HUT,MSTR,IONQ,RGTI,IBM,GOOG,HON,INTC,MSFT,AMZN,NTLA,CRSP,VRTX,SRPT,DNA,RXRX,JAZZ,SOFI,XYZ,PYPL,HOOD,BULL,BLK
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,0.010521742501420482,0.012793351459909322,0.0051371735292904406,0.0,-0.005374293165776804,0.0031479161470328084,0.013713995069866893,0.0,0.004897968975547156,-0.005845804757211599,0.0,0.0,0.0,-0.010260007923715678,0.0,-0.030334633198915974,-0.006648076605997705,0.0015016461171881374,0.0,0.0,0.0,0.0,0.0,0.0,-0.012552825822237072,0.0,0.0,0.006909621572350129,-0.010262271379037622,-0.001057641558135535,0.008955714919986526,0.0077577042180828355,-0.012645341363591266,0.0,0.0,-0.028200939044889912,-0.01726040693299993,0.0,0.0,-0.0191215582457154,0.0,0.0,0.0022714376603119165,0.0,0.0,0.014762561931913202
2015-12-01,0.03201663215228633,-0.00851068966790862,0.010398707220898517,0.0,0.00664964087084329,0.018531706760678838,0.02259001360510685,0.0,0.06311242331005626,0.02965233902979274,0.0,0.0,0.0,0.015621587159381185,0.0,0.004734167618364647,0.022947070443043935,0.004279511020646536,0.0,0.0,0.0,0.0,0.0,0.0,0.021794564172181854,0.0,0.0,0.01325275884829675,0.03238140950303957,0.00192215340295903,0.009161243575353783,0.015880592934789772,0.021223245356484014,0.0,0.0,0.007700638700509466,0.0043431121471652285,0.0,0.0,0.01442576911124886,0.0,0.0,-0.002555730483832926,0.0,0.0,-0.005486263674766769
2015-12-02,-0.00772393958324192,-0.030371097876298644,0.050430853626891904,0.0,-0.01360216018572497,-0.005130150821411014,-0.003873471595796775,0.0,0.015174798019235132,-0.022169348442251102,0.0,0.0,0.0,-0.00529353119372151,0.0,-0.005738504612168231,-0.007065317890100672,-0.00902074330443101,0.0,0.0,0.0,0.0,0.0,0.0,-0.005659644967440263,0.0,0.0,-0.011246350712595247,-0.006093832198700289,-0.010132776684066877,-0.007437105217214036,-0.0001811102060551314,-0.004501620064763979,0.0,0.0,0.00038347969944947235,0.0072864983023272325,0.0,0.0,-0.02120220765060305,0.0,0.0,-0.0005688282292172925,0.0,0.0,-0.00779855475308843
2015-12-03,-0.002094499626047614,-0.017778246021283944,-0.008716762214416942,0.0,-0.023265982132894648,0.09082378134298999,-0.011275054397627288,0.0,-0.006042314455962586,0.0030987758818360666,0.0,0.0,0.0,-0.009572068162911148,0.0,-0.016022442210364748,-0.0010509722459750043,-0.01734582997014032,0.0,0.0,0.0,0.0,0.0,0.0,-0.014924369986439034,0.0,0.0,-0.005599054448568205,-0.01299096769084673,-0.006812678417506707,-0.02294278067273636,-0.018463187850352673,-0.014542893352904247,0.0,0.0,-0.0661706065524615,-0.024773282690042708,0.0,0.0,-0.023769275261248467,0.0,0.0,-0.026522165714579993,0.0,0.0,-0.01946834683175987
2015-12-04,0.039894085112393445,0.02217385749432186,0.01812272464088053,0.0,0.03508219975946801,0.019019523863479545,0.016436356177852673,0.0,0.005289018751790811,-0.010060753347599257,0.0,0.0,0.0,0.0199965854987953,0.0,0.013507177810634093,0.024923408452456934,0.024736716004858925,0.0,0.0,0.0,0.0,0.0,0.0,0.018606780741943652,0.0,0.0,0.010810956585471787,0.018784900940205476,0.020778713269235173,0.025952888299240695,0.03106234659295327,0.009545292768477175,0.0,0.0,0.025160086223583258,0.021001726495159943,0.0,0.0,0.020880491355357432,0.0,0.0,0.03980482531942157,0.0,0.0,0.024581741699410336
2015-12-07,-0.019143920375606322,0.032365284502031716,0.001718049482441653,0.0,-0.008720239921445324,0.008569842252592247,-0.0030075210639553284,0.0,-0.06418691252456085,0.003250196247698779,0.0,0.0,0.0,-0.000336757032985576,0.0,0.0033827057306313733,-0.0015396461855928612,0.002146717253515049,0.0,0.0,0.0,0.0,0.0,0.0,-0.017742999052234313,0.0,0.0,-0.006286182663370099,-0.004653420681690578,-0.0035452535575969907,0.001430206193446029,-0.0017901902382116682,-0.004186319402046729,0.0,0.0,-0.027374563240912936,-0.03683759013573876,0.0,0.0,-0.016529301951210582,0.0,0.0,-0.012998205044539406,0.0,0.0,-0.014772059800749067
2015-12-08,0.013439127152574106,0.014752638475038224,-0.05791039906015427,0.0,-0.002321084214203492,-0.007080033620565621,-0.006908490343811673,0.0,0.014360039341868185,-0.019264504767606987,0.0,0.0,0.0,-0.02358342668466625,0.0,-0.001461387664752052,0.0063996122674865406,-0.018114151442153587,0.0,0.0,0.0,0.0,0.0,0.0,0.010079691319707026,0.0,0.0,-0.010806760986840268,-0.0011536294720789872,-0.014697615184888501,-0.006739826187058889,-0.00035842294290533606,0.011134649911826163,0.0,0.0,0.012241053781442197,0.03006708356852809,0.0,0.0,-0.007097960156017534,0.0,0.0,0.012436565041008563,0.0,0.0,-0.0185408698450026
2015-12-09,-0.025592898536664226,-0.01687803778735175,-0.018150799106475362,0.0,-0.0038804860490777374,-0.014518197955058,-0.015280803775446845,0.0,-0.053275455591541676,-0.009753191229383801,0.0,0.0,0.0,-0.005186195630040576,0.0,-0.0058210316768558465,-0.0245395240283394,0.0009922183553990713,0.0,0.0,0.0,0.0,0.0,0.0,-0.017010926831742795,0.0,0.0,-0.010485991307686855,-0.014214429742666913,-0.007528757145963121,0.0017251298125464107,-0.014625159120337352,-0.018687397448136498,0.0,0.0,-0.021811294303169124,-0.010654382987543232,0.0,0.0,-0.02398230704982286,0.0,0.0,-0.01499957370589808,0.0,0.0,-0.012602724805569144
